year,bujiness_classify,doc_type,label_jpn,prefix,element,periodType,balance,abstract
2014,cai,pl,作業くず売却益、営業外収益,jppfs_cor,GainOnSalesOfScraps1NOI,duration,credit,false
2014,cai,pl,スクラップ売却益、営業外収益,jppfs_cor,GainOnSalesOfScraps2NOI,duration,credit,false
2014,cai,pl,債務勘定整理益、営業外収益,jppfs_cor,GainOnAdjustmentOfAccountPayableNOI,duration,credit,false
2014,cai,pl,法人税等還付加算金、営業外収益,jppfs_cor,InterestOnRefundOfIncomeTaxesAndOtherNOI,duration,credit,false
2014,cai,pl,還付加算金、営業外収益,jppfs_cor,InterestOnRefundNOI,duration,credit,false
2014,cai,pl,雇用調整助成金、営業外収益,jppfs_cor,SubsidiesForEmploymentAdjustmentNOI,duration,credit,false
2014,cai,pl,雑収入、営業外収益,jppfs_cor,MiscellaneousIncomeNOI,duration,credit,false
2014,cai,pl,その他、営業外収益,jppfs_cor,OtherNOI,duration,credit,false
2014,cai,pl,営業外収益,jppfs_cor,NonOperatingIncome,duration,credit,false
2014,cai,pl,営業外費用 [タイトル項目],jppfs_cor,NonOperatingExpensesAbstract,duration,,true
2014,cai,pl,支払利息、営業外費用,jppfs_cor,InterestExpensesNOE,duration,debit,false
2014,cai,pl,社債利息、営業外費用,jppfs_cor,InterestOnBondsNOE,duration,debit,false
2014,cai,pl,売上割引、営業外費用,jppfs_cor,SalesDiscountsNOE,duration,debit,false
2014,cai,pl,有価証券売却損、営業外費用,jppfs_cor,LossOnSalesOfSecuritiesNOE,duration,debit,false
2014,cai,pl,有価証券評価損、営業外費用,jppfs_cor,LossOnValuationOfSecuritiesNOE,duration,debit,false
2014,cai,pl,有価証券償還損、営業外費用,jppfs_cor,LossOnRedemptionOfSecuritiesNOE,duration,debit,false
2014,cai,pl,有価証券運用損、営業外費用,jppfs_cor,LossOnInvestmentOfSecuritiesNOE,duration,debit,false
2014,cai,pl,投資有価証券売却損、営業外費用,jppfs_cor,LossOnSalesOfInvestmentSecuritiesNOE,duration,debit,false
2014,cai,pl,投資有価証券評価損、営業外費用,jppfs_cor,LossOnValuationOfInvestmentSecuritiesNOE,duration,debit,false
2014,cai,pl,持分法による投資損失、営業外費用,jppfs_cor,EquityInLossesOfAffiliatesNOE,duration,debit,false
2014,cai,pl,出資金運用損、営業外費用,jppfs_cor,LossOnInvestmentsInCapitalNOE,duration,debit,false
2014,cai,pl,投資事業組合運用損、営業外費用,jppfs_cor,LossOnInvestmentsInPartnershipNOE,duration,debit,false
2014,cai,pl,匿名組合投資損失、営業外費用,jppfs_cor,LossOnInvestmentsInSilentPartnershipNOE,duration,debit,false
2014,cai,pl,出資金評価損、営業外費用,jppfs_cor,LossOnValuationOfInvestmentsInCapitalNOE,duration,debit,false
2014,cai,pl,金銭の信託運用損、営業外費用,jppfs_cor,LossOnInvestmentsInMoneyHeldInTrustNOE,duration,debit,false
2014,cai,pl,デリバティブ評価損、営業外費用,jppfs_cor,LossOnValuationOfDerivativesNOE,duration,debit,false
2014,cai,pl,ゴルフ会員権評価損、営業外費用,jppfs_cor,LossOnValuationOfGolfClubMembershipNOE,duration,debit,false
2014,cai,pl,会員権評価損、営業外費用,jppfs_cor,LossOnValuationOfMembershipNOE,duration,debit,false
2014,cai,pl,会員権売却損、営業外費用,jppfs_cor,LossOnSaleOfMembershipNOE,duration,debit,false
2014,cai,pl,保険解約損、営業外費用,jppfs_cor,LossOnInsuranceCancellationNOE,duration,debit,false
2014,cai,pl,社債発行費償却、営業外費用,jppfs_cor,AmortizationOfBondIssuanceCostNOE,duration,debit,false
2014,cai,pl,株式交付費、営業外費用,jppfs_cor,StockIssuanceCostNOE,duration,debit,false
2014,cai,pl,株式交付費償却、営業外費用,jppfs_cor,AmortizationOfStockIssuanceCostNOE,duration,debit,false
2014,cai,pl,新株発行費、営業外費用,jppfs_cor,StockIssuanceCostPriorNOE,duration,debit,false
2014,cai,pl,新株発行費償却、営業外費用,jppfs_cor,AmortizationOfStockIssuanceCostPriorNOE,duration,debit,false
2014,cai,pl,社債償還損、営業外費用,jppfs_cor,LossOnBondRetirementNOE,duration,debit,false
2014,cai,pl,社債発行費、営業外費用,jppfs_cor,BondIssuanceCostNOE,duration,debit,false
2014,cai,pl,自己株式取得費用、営業外費用,jppfs_cor,CommissionForPurchaseOfTreasuryStockNOE,duration,debit,false
2014,cai,pl,株式公開費用、営業外費用,jppfs_cor,GoingPublicExpensesNOE,duration,debit,false
2014,cai,pl,資金調達費用、営業外費用,jppfs_cor,FinancingExpensesNOE,duration,debit,false
2014,cai,pl,短期社債利息、営業外費用,jppfs_cor,InterestOnShortTermBondsNOE,duration,debit,false
2014,cai,pl,コマーシャル・ペーパー利息、営業外費用,jppfs_cor,InterestOnCommercialPapersNOE,duration,debit,false
2014,cai,pl,為替差損、営業外費用,jppfs_cor,ForeignExchangeLossesNOE,duration,debit,false
2014,cai,pl,金利スワップ評価損、営業外費用,jppfs_cor,LossOnValuationOfInterestSwapNOE,duration,debit,false
2014,cai,pl,複合金融商品評価損、営業外費用,jppfs_cor,LossOnValuationOfCompoundFinancialInstrumentsNOE,duration,debit,false
2014,cai,pl,手形売却損、営業外費用,jppfs_cor,LossOnSalesOfNotesPayableNOE,duration,debit,false
2014,cai,pl,電子記録債権売却損、営業外費用,jppfs_cor,LossOnSalesOfElectronicallyRecordedMonetaryClaimsNOE,duration,debit,false
2014,cai,pl,貸与資産減価償却費、営業外費用,jppfs_cor,DepreciationOfAssetsForRentNOE,duration,debit,false
2014,cai,pl,休止固定資産減価償却費、営業外費用,jppfs_cor,DepreciationOfInactiveNoncurrentAssetsNOE,duration,debit,false
2014,cai,pl,減価償却費、営業外費用,jppfs_cor,DepreciationNOE,duration,debit,false
2014,cai,pl,賃貸収入原価、営業外費用,jppfs_cor,CostOfLeaseRevenueNOE,duration,debit,false
2014,cai,pl,賃貸費用、営業外費用,jppfs_cor,RentExpensesNOE,duration,debit,false
2014,cai,pl,不動産賃貸費用、営業外費用,jppfs_cor,RentExpensesOnRealEstatesNOE,duration,debit,false
2014,cai,pl,不動産賃貸原価、営業外費用,jppfs_cor,RentCostOfRealEstateNOE,duration,debit,false
2014,cai,pl,固定資産賃貸費用、営業外費用,jppfs_cor,RentExpensesOnNoncurrentAssetsNOE,duration,debit,false
2014,cai,pl,設備賃貸費用、営業外費用,jppfs_cor,RentExpensesOnFacilitiesNOE,duration,debit,false
2014,cai,pl,リース解約損、営業外費用,jppfs_cor,LossOnCancelOfLeaseContractsNOE,duration,debit,false
2014,cai,pl,固定資産売却損、営業外費用,jppfs_cor,LossOnSalesOfNoncurrentAssetsNOE,duration,debit,false
2014,cai,pl,固定資産除却損、営業外費用,jppfs_cor,LossOnRetirementOfNoncurrentAssetsNOE,duration,debit,false
2014,cai,pl,固定資産除売却損、営業外費用,jppfs_cor,LossOnSalesAndRetirementOfNoncurrentAssetsNOE,duration,debit,false
2014,cai,pl,固定資産廃棄損、営業外費用,jppfs_cor,LossOnAbandonmentOfNoncurrentAssetsNOE,duration,debit,false
2014,cai,pl,固定資産処分損、営業外費用,jppfs_cor,LossOnDisposalOfNoncurrentAssetsNOE,duration,debit,false
2014,cai,pl,固定資産圧縮損、営業外費用,jppfs_cor,LossOnReductionOfNoncurrentAssetsNOE,duration,debit,false
2014,cai,pl,固定資産評価損、営業外費用,jppfs_cor,LossOnValuationOfNoncurrentAssetsNOE,duration,debit,false
2014,cai,pl,たな卸資産評価損、営業外費用,jppfs_cor,LossOnValuationOfInventoriesNOE,duration,debit,false
2014,cai,pl,たな卸資産廃棄損、営業外費用,jppfs_cor,LossOnAbandonmentOfInventoriesNOE,duration,debit,false
2014,cai,pl,たな卸資産除却損、営業外費用,jppfs_cor,LossOnRetirementOfInventoriesNOE,duration,debit,false
2014,cai,pl,たな卸資産処分損、営業外費用,jppfs_cor,LossOnDisposalOfInventoriesNOE,duration,debit,false
2014,cai,pl,商品評価損、営業外費用,jppfs_cor,LossOnValuationOfGoodsNOE,duration,debit,false
2014,cai,pl,商品廃棄損、営業外費用,jppfs_cor,LossOnAbandonmentOfGoodsNOE,duration,debit,false
2014,cai,pl,原材料評価損、営業外費用,jppfs_cor,LossOnValuationOfRawMaterialsNOE,duration,debit,false
2014,cai,pl,貸倒引当金繰入額、営業外費用,jppfs_cor,ProvisionOfAllowanceForDoubtfulAccountsNOE,duration,debit,false
2014,cai,pl,貸倒損失、営業外費用,jppfs_cor,BadDebtsExpensesNOE,duration,debit,false
2014,cai,pl,退職給付費用、営業外費用,jppfs_cor,RetirementBenefitExpensesNOE,duration,debit,false
2014,cai,pl,過年度退職給付費用、営業外費用,jppfs_cor,RetirementBenefitExpensesForPriorPeriodsNOE,duration,debit,false
2014,cai,pl,退職給付積立不足償却額、営業外費用,jppfs_cor,AmortizationOfShortageReserveForRetirementBenefitsNOE,duration,debit,false
2014,cai,pl,退職給付会計基準変更時差異の処理額、営業外費用,jppfs_cor,AmortizationOfNetRetirementBenefitObligationAtTransitionNOE,duration,debit,false
2014,cai,pl,割増退職金、営業外費用,jppfs_cor,ExtraRetirementPaymentsNOE,duration,debit,false
2014,cai,pl,創立費償却、営業外費用,jppfs_cor,AmortizationOfDeferredOrganizationExpensesNOE,duration,debit,false
2014,cai,pl,開業費償却、営業外費用,jppfs_cor,AmortizationOfBusinessCommencementExpensesNOE,duration,debit,false
2014,cai,pl,長期前払費用償却、営業外費用,jppfs_cor,AmortizationOfLongTermPrepaidExpensesNOE,duration,debit,false
2014,cai,pl,開発費償却、営業外費用,jppfs_cor,AmortizationOfDevelopmentExpensesNOE,duration,debit,false
2014,cai,pl,支払手数料、営業外費用,jppfs_cor,CommissionFeeNOE,duration,debit,false
2014,cai,pl,支払保証料、営業外費用,jppfs_cor,GuaranteeCommissionNOE,duration,debit,false
2014,cai,pl,支払補償費、営業外費用,jppfs_cor,CompensationExpensesNOE,duration,debit,false
2014,cai,pl,租税公課、営業外費用,jppfs_cor,TaxesAndDuesNOE,duration,debit,false
2014,cai,pl,寄付金、営業外費用,jppfs_cor,ContributionNOE,duration,debit,false
2014,cai,pl,売上債権売却損、営業外費用,jppfs_cor,LossOnSalesOfAccountsReceivableNOE,duration,debit,false
2014,cai,pl,債権売却損、営業外費用,jppfs_cor,LossOnTransferOfReceivablesNOE,duration,debit,false
2014,cai,pl,コミットメントフィー、営業外費用,jppfs_cor,CommitmentFeeNOE,duration,debit,false
2014,cai,pl,シンジケートローン手数料、営業外費用,jppfs_cor,CommissionForSyndicateLoanNOE,duration,debit,false
2014,cai,pl,事務所移転費用、営業外費用,jppfs_cor,OfficeTransferExpensesNOE,duration,debit,false
2014,cai,pl,和解金、営業外費用,jppfs_cor,SettlementPackageNOE,duration,debit,false
2014,cai,pl,訴訟和解金、営業外費用,jppfs_cor,LitigationSettlementNOE,duration,debit,false
2014,cai,pl,訴訟関連費用、営業外費用,jppfs_cor,LitigationExpensesNOE,duration,debit,false
2014,cai,pl,雑支出、営業外費用,jppfs_cor,MiscellaneousExpensesNOE,duration,debit,false
2014,cai,pl,雑損失、営業外費用,jppfs_cor,MiscellaneousLossNOE,duration,debit,false
2014,cai,pl,その他、営業外費用,jppfs_cor,OtherNOE,duration,debit,false
2014,cai,pl,営業外費用,jppfs_cor,NonOperatingExpenses,duration,debit,false
2014,cai,pl,経常利益又は経常損失（△）,jppfs_cor,OrdinaryIncome,duration,credit,false
2014,cai,pl,特別利益 [タイトル項目],jppfs_cor,ExtraordinaryIncomeAbstract,duration,,true
2014,cai,pl,企業結合に係る特定勘定取崩益、特別利益,jppfs_cor,ReversalOfProvisionIncurredFromBusinessCombinationEI,duration,credit,false
2014,cai,pl,企業結合における交換利益、特別利益,jppfs_cor,GainOnExchangeFromBusinessCombinationEI,duration,credit,false
2014,cai,pl,事業分離における移転利益、特別利益,jppfs_cor,GainOnTransferFromBusinessDivestituresEI,duration,credit,false
2014,cai,pl,段階取得に係る差益、特別利益,jppfs_cor,GainOnStepAcquisitionsEI,duration,credit,false
2014,cai,pl,持分変動利益、特別利益,jppfs_cor,GainOnChangeInEquityEI,duration,credit,false
2014,cai,pl,抱合せ株式消滅差益、特別利益,jppfs_cor,GainOnExtinguishmentOfTieInSharesEI,duration,credit,false
2014,cai,pl,固定資産売却益、特別利益,jppfs_cor,GainOnSalesOfNoncurrentAssetsEI,duration,credit,false
2014,cai,pl,固定資産処分益、特別利益,jppfs_cor,GainOnDisposalOfNoncurrentAssetsEI,duration,credit,false
2014,cai,pl,固定資産受贈益、特別利益,jppfs_cor,GainOnDonationOfNoncurrentAssetsEI,duration,credit,false
2014,cai,pl,有形固定資産売却益、特別利益,jppfs_cor,GainOnSalesOfPropertyPlantAndEquipmentEI,duration,credit,false
2014,cai,pl,土地売却益、特別利益,jppfs_cor,GainOnSalesOfLandEI,duration,credit,false
2014,cai,pl,投資有価証券売却益、特別利益,jppfs_cor,GainOnSalesOfInvestmentSecuritiesEI,duration,credit,false
2014,cai,pl,投資有価証券償還益、特別利益,jppfs_cor,GainOnRedemptionOfInvestmentSecuritiesEI,duration,credit,false
2014,cai,pl,有価証券売却益、特別利益,jppfs_cor,GainOnSalesOfSecuritiesEI,duration,credit,false
2014,cai,pl,投資有価証券評価損戻入益、特別利益,jppfs_cor,GainOnReversalOfLossOnValuationOfInvestmentSecuritiesEI,duration,credit,false
2014,cai,pl,匿名組合投資利益、特別利益,jppfs_cor,GainOnInvestmentsInSilentPartnershipEI,duration,credit,false
2014,cai,pl,ゴルフ会員権売却益、特別利益,jppfs_cor,GainOnSalesOfGolfMembershipsEI,duration,credit,false
2014,cai,pl,会員権売却益、特別利益,jppfs_cor,GainOnSalesOfMembershipsEI,duration,credit,false
2014,cai,pl,負ののれん発生益、特別利益,jppfs_cor,GainOnNegativeGoodwillEI,duration,credit,false
2014,cai,pl,関係会社清算益、特別利益,jppfs_cor,GainOnLiquidationOfSubsidiariesAndAffiliatesEI,duration,credit,false
2014,cai,pl,子会社清算益、特別利益,jppfs_cor,GainOnLiquidationOfSubsidiariesEI,duration,credit,false
2014,cai,pl,関係会社株式売却益、特別利益,jppfs_cor,GainOnSalesOfSubsidiariesAndAffiliatesStocksEI,duration,credit,false
2014,cai,pl,子会社株式売却益、特別利益,jppfs_cor,GainOnSalesOfSubsidiariesStocksEI,duration,credit,false
2014,cai,pl,事業譲渡益、特別利益,jppfs_cor,GainOnTransferOfBusinessEI,duration,credit,false
2014,cai,pl,貸倒引当金戻入額、特別利益,jppfs_cor,ReversalOfAllowanceForDoubtfulAccountsEI,duration,credit,false
2014,cai,pl,賞与引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForBonusesEI,duration,credit,false
2014,cai,pl,役員賞与引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForDirectorsBonusesEI,duration,credit,false
2014,cai,pl,退職給付引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForRetirementBenefitsEI,duration,credit,false
2014,cai,pl,役員退職慰労引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForDirectorsRetirementBenefitsEI,duration,credit,false
2014,cai,pl,投資損失引当金戻入額、特別利益,jppfs_cor,ReversalOfAllowanceForInvestmentLossEI,duration,credit,false
2014,cai,pl,製品保証引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForProductWarrantiesEI,duration,credit,false
2014,cai,pl,特別修繕引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForSpecialRepairsEI,duration,credit,false
2014,cai,pl,完成工事補償引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForWarrantiesForCompletedConstructionEI,duration,credit,false
2014,cai,pl,債務保証損失引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForLossOnGuaranteesEI,duration,credit,false
2014,cai,pl,関係会社整理損失引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForLossOnLiquidationOfSubsidiariesAndAffiliatesEI,duration,credit,false
2014,cai,pl,事業整理損失引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForLossOnBusinessLiquidationEI,duration,credit,false
2014,cai,pl,関係会社事業損失引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForLossOnBusinessOfSubsidiariesAndAffiliatesEI,duration,credit,false
2014,cai,pl,事業構造改善引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForBusinessStructureImprovementEI,duration,credit,false
2014,cai,pl,店舗閉鎖損失引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForLossOnStoreClosingEI,duration,credit,false
2014,cai,pl,訴訟損失引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForLossOnLitigationEI,duration,credit,false
2014,cai,pl,ポイント引当金戻入額、特別利益,jppfs_cor,ReversalOfProvisionForPointCardCertificatesEI,duration,credit,false
2014,cai,pl,災害損失引当金戻入額、特別利益,jppfs_cor,GainOnReversalOfProvisionForLossOnDisasterEI,duration,credit,false
2014,cai,pl,退職給付信託設定益、特別利益,jppfs_cor,GainOnContributionOfSecuritiesToRetirementBenefitTrustEI,duration,credit,false
2014,cai,pl,厚生年金基金代行返上益、特別利益,jppfs_cor,GainOnTransferOfBenefitObligationRelatingToEmployeesPensionFundEI,duration,credit,false
2014,cai,pl,退職給付会計基準変更時差異の処理額、特別利益,jppfs_cor,AmortizationOfNetRetirementBenefitObligationAtTransitionEI,duration,credit,false
2014,cai,pl,退職給付制度改定益、特別利益,jppfs_cor,GainOnRevisionOfRetirementBenefitPlanEI,duration,credit,false
2014,cai,pl,退職給付制度終了益、特別利益,jppfs_cor,GainOnAbolishmentOfRetirementBenefitPlanEI,duration,credit,false
2014,cai,pl,為替差益、特別利益,jppfs_cor,ForeignExchangeGainsEI,duration,credit,false
2014,cai,pl,特別法上の準備金戻入額、特別利益,jppfs_cor,ReversalOfReservesUnderTheSpecialLawsEI,duration,credit,false
2014,cai,pl,工事負担金等受入額、特別利益,jppfs_cor,ContributionForConstructionEI,duration,credit,false
2014,cai,pl,国庫補助金、特別利益,jppfs_cor,StateSubsidyEI,duration,credit,false
2014,cai,pl,補助金収入、特別利益,jppfs_cor,SubsidyEI,duration,credit,false
2014,cai,pl,新株予約権戻入益、特別利益,jppfs_cor,GainOnReversalOfSubscriptionRightsToSharesEI,duration,credit,false
2014,cai,pl,保険解約返戻金、特別利益,jppfs_cor,SurrenderValueOfInsuranceEI,duration,credit,false
2014,cai,pl,受取保険金、特別利益,jppfs_cor,InsuranceIncomeEI,duration,credit,false
2014,cai,pl,保険差益、特別利益,jppfs_cor,GainOnInsuranceAdjustmentEI,duration,credit,false
2014,cai,pl,受取補償金、特別利益,jppfs_cor,CompensationIncomeEI,duration,credit,false
2014,cai,pl,収用補償金、特別利益,jppfs_cor,CompensationIncomeForExpropriationEI,duration,credit,false
2014,cai,pl,移転補償金、特別利益,jppfs_cor,CompensationForTransferEI,duration,credit,false
2014,cai,pl,受取和解金、特別利益,jppfs_cor,SettlementReceivedEI,duration,credit,false
2014,cai,pl,違約金収入、特別利益,jppfs_cor,PenaltyIncomeEI,duration,credit,false
2014,cai,pl,償却債権取立益、特別利益,jppfs_cor,GainOnBadDebtsRecoveredEI,duration,credit,false
2014,cai,pl,債務免除益、特別利益,jppfs_cor,GainOnForgivenessOfDebtsEI,duration,credit,false
2014,cai,pl,その他、特別利益,jppfs_cor,OtherEI,duration,credit,false
2014,cai,pl,特別利益,jppfs_cor,ExtraordinaryIncome,duration,credit,false
2014,cai,pl,特別損失 [タイトル項目],jppfs_cor,ExtraordinaryLossAbstract,duration,,true
2014,cai,pl,企業結合における交換損失、特別損失,jppfs_cor,LossOnExchangeFromBusinessCombinationEL,duration,debit,false
2014,cai,pl,事業分離における移転損失、特別損失,jppfs_cor,LossOnTransferFromBusinessDivestituresEL,duration,debit,false
2014,cai,pl,段階取得に係る差損、特別損失,jppfs_cor,LossOnStepAcquisitionsEL,duration,debit,false
2014,cai,pl,持分変動損失、特別損失,jppfs_cor,LossOnChangeInEquityEL,duration,debit,false
2014,cai,pl,抱合せ株式消滅差損、特別損失,jppfs_cor,LossOnExtinguishmentOfTieInSharesEL,duration,debit,false
2014,cai,pl,合併関連費用、特別損失,jppfs_cor,MergerExpensesEL,duration,debit,false
2014,cai,pl,固定資産売却損、特別損失,jppfs_cor,LossOnSalesOfNoncurrentAssetsEL,duration,debit,false
2014,cai,pl,減損損失、特別損失,jppfs_cor,ImpairmentLossEL,duration,debit,false
2014,cai,pl,災害による損失、特別損失,jppfs_cor,LossOnDisasterEL,duration,debit,false
2014,cai,pl,固定資産除却損、特別損失,jppfs_cor,LossOnRetirementOfNoncurrentAssetsEL,duration,debit,false
2014,cai,pl,固定資産除売却損、特別損失,jppfs_cor,LossOnSalesAndRetirementOfNoncurrentAssetsEL,duration,debit,false
2014,cai,pl,固定資産廃棄損、特別損失,jppfs_cor,LossOnAbandonmentOfNoncurrentAssetsEL,duration,debit,false
2014,cai,pl,固定資産処分損、特別損失,jppfs_cor,LossOnDisposalOfNoncurrentAssetsEL,duration,debit,false
2014,cai,pl,固定資産圧縮損、特別損失,jppfs_cor,LossOnReductionOfNoncurrentAssetsEL,duration,debit,false
2014,cai,pl,固定資産評価損、特別損失,jppfs_cor,LossOnValuationOfNoncurrentAssetsEL,duration,debit,false
2014,cai,pl,有形固定資産売却損、特別損失,jppfs_cor,LossOnSalesOfPropertyPlantAndEquipmentEL,duration,debit,false
2014,cai,pl,有形固定資産除却損、特別損失,jppfs_cor,LossOnRetirementOfPropertyPlantAndEquipmentEL,duration,debit,false
2014,cai,pl,有形固定資産処分損、特別損失,jppfs_cor,LossOnDisposalOfPropertyPlantAndEquipmentEL,duration,debit,false
2014,cai,pl,土地売却損、特別損失,jppfs_cor,LossOnSalesOfLandEL,duration,debit,false
2014,cai,pl,投資有価証券売却損、特別損失,jppfs_cor,LossOnSalesOfInvestmentSecuritiesEL,duration,debit,false
2014,cai,pl,投資有価証券評価損、特別損失,jppfs_cor,LossOnValuationOfInvestmentSecuritiesEL,duration,debit,false
2014,cai,pl,投資有価証券償還損、特別損失,jppfs_cor,LossOnRedemptionOfInvestmentSecuritiesEL,duration,debit,false
2014,cai,pl,有価証券売却損、特別損失,jppfs_cor,LossOnSalesOfSecuritiesEL,duration,debit,false
2014,cai,pl,有価証券評価損、特別損失,jppfs_cor,LossOnValuationOfSecuritiesEL,duration,debit,false
2014,cai,pl,匿名組合投資損失、特別損失,jppfs_cor,LossOnInvestmentsInSilentPartnershipEL,duration,debit,false
2014,cai,pl,出資金評価損、特別損失,jppfs_cor,LossOnValuationOfInvestmentsInCapitalEL,duration,debit,false
2014,cai,pl,関係会社株式評価損、特別損失,jppfs_cor,LossOnValuationOfStocksOfSubsidiariesAndAffiliatesEL,duration,debit,false
2014,cai,pl,関係会社株式売却損、特別損失,jppfs_cor,LossOnSalesOfStocksOfSubsidiariesAndAffiliatesEL,duration,debit,false
2014,cai,pl,投資損失引当金繰入額、特別損失,jppfs_cor,ProvisionOfAllowanceForInvestmentLossEL,duration,debit,false
2014,cai,pl,関係会社出資金評価損、特別損失,jppfs_cor,LossOnValuationOfInvestmentsInCapitalOfSubsidiariesAndAffiliatesEL,duration,debit,false
2014,cai,pl,子会社株式売却損、特別損失,jppfs_cor,LossOnSalesOfSubsidiariesStocksEL,duration,debit,false
2014,cai,pl,子会社株式評価損、特別損失,jppfs_cor,LossOnValuationOfSubsidiariesStocksEL,duration,debit,false
2014,cai,pl,関係会社整理損、特別損失,jppfs_cor,LossOnLiquidationOfSubsidiariesAndAffiliatesGeneralEL,duration,debit,false
2014,cai,pl,関係会社整理損失引当金繰入額、特別損失,jppfs_cor,ProvisionForLossOnLiquidationOfSubsidiariesAndAffiliatesEL,duration,debit,false
2014,cai,pl,事業整理損、特別損失,jppfs_cor,LossOnLiquidationOfBusinessEL,duration,debit,false
2014,cai,pl,事業整理損失引当金繰入額、特別損失,jppfs_cor,ProvisionForLossOnBusinessLiquidationEL,duration,debit,false
2014,cai,pl,関係会社事業損失、特別損失,jppfs_cor,LossOnBusinessOfSubsidiariesAndAffiliatesEL,duration,debit,false
2014,cai,pl,関係会社事業損失引当金繰入額、特別損失,jppfs_cor,ProvisionForLossOnBusinessOfSubsidiariesAndAffiliatesEL,duration,debit,false
2014,cai,pl,事業構造改善費用、特別損失,jppfs_cor,BusinessStructureImprovementExpensesEL,duration,debit,false
2014,cai,pl,事業構造改善引当金繰入額、特別損失,jppfs_cor,ProvisionForBusinessStructureImprovementEL,duration,debit,false
2014,cai,pl,関係会社清算損、特別損失,jppfs_cor,LossOnLiquidationOfSubsidiariesAndAffiliatesEL,duration,debit,false
2014,cai,pl,子会社整理損、特別損失,jppfs_cor,LossOnLiquidationOfSubsidiariesGeneralEL,duration,debit,false
2014,cai,pl,子会社清算損、特別損失,jppfs_cor,LossOnLiquidationOfSubsidiariesEL,duration,debit,false
2014,cai,pl,事業再編損、特別損失,jppfs_cor,RestructuringLossEL,duration,debit,false
2014,cai,pl,事業撤退損、特別損失,jppfs_cor,LossOnBusinessWithdrawalEL,duration,debit,false
2014,cai,pl,事業譲渡損、特別損失,jppfs_cor,LossOnTransferOfBusinessEL,duration,debit,false
2014,cai,pl,関係会社支援損、特別損失,jppfs_cor,LossOnSupportToSubsidiariesAndSubsidiariesAndAffiliatesEL,duration,debit,false
2014,cai,pl,関係会社貸倒引当金繰入額、特別損失,jppfs_cor,ProvisionOfAllowanceForDoubtfulAccountsForSubsidiariesAndAffiliatesEL,duration,debit,false
2014,cai,pl,その他の投資評価損、特別損失,jppfs_cor,LossOnValuationOfOtherInvestmentsEL,duration,debit,false
2014,cai,pl,ゴルフ会員権評価損、特別損失,jppfs_cor,LossOnValuationOfGolfClubMembershipEL,duration,debit,false
2014,cai,pl,ゴルフ会員権貸倒引当金繰入額、特別損失,jppfs_cor,ProvisionOfAllowanceForDoubtfulAccountsOfGolfClubMembershipEL,duration,debit,false
2014,cai,pl,ゴルフ会員権売却損、特別損失,jppfs_cor,LossOnSalesOfGolfClubMembershipsEL,duration,debit,false
2014,cai,pl,会員権評価損、特別損失,jppfs_cor,LossOnValuationOfMembershipEL,duration,debit,false
2014,cai,pl,会員権売却損、特別損失,jppfs_cor,LossOnSalesOfMembershipEL,duration,debit,false
2014,cai,pl,電話加入権評価損、特別損失,jppfs_cor,LossOnValuationOfTelephoneSubscriptionRightEL,duration,debit,false
2014,cai,pl,施設利用権評価損、特別損失,jppfs_cor,LossOnValuationOfRightOfUsingFacilitiesEL,duration,debit,false
2014,cai,pl,特別退職金、特別損失,jppfs_cor,SpecialRetirementExpensesEL,duration,debit,false
2014,cai,pl,割増退職金、特別損失,jppfs_cor,ExtraRetirementPaymentsEL,duration,debit,false
2014,cai,pl,早期割増退職金、特別損失,jppfs_cor,EarlyExtraRetirementPaymentsEL,duration,debit,false
2014,cai,pl,退職特別加算金、特別損失,jppfs_cor,SpecialExtraRetirementPaymentsEL,duration,debit,false
2014,cai,pl,店舗閉鎖損失、特別損失,jppfs_cor,LossOnClosingOfStoresEL,duration,debit,false
2014,cai,pl,店舗閉鎖損失引当金繰入額、特別損失,jppfs_cor,ProvisionForLossOnStoreClosingEL,duration,debit,false
2014,cai,pl,事務所移転費用、特別損失,jppfs_cor,OfficeTransferExpensesEL,duration,debit,false
2014,cai,pl,本社移転費用、特別損失,jppfs_cor,HeadOfficeTransferCostEL,duration,debit,false
2014,cai,pl,債務保証損失引当金繰入額、特別損失,jppfs_cor,ProvisionForLossOnGuaranteesEL,duration,debit,false
2014,cai,pl,工事損失引当金繰入額、特別損失,jppfs_cor,ProvisionForLossOnConstructionContractsEL,duration,debit,false
2014,cai,pl,貸倒引当金繰入額、特別損失,jppfs_cor,ProvisionOfAllowanceForDoubtfulAccountsEL,duration,debit,false
